Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Gender,Unit,Desired Direction
B24012_012E,American Community Survey,Income,Community and social service occupations,,2017,US,41368,Male,people,high
B24012_012E,American Community Survey,Income,Community and social service occupations,,2018,Bullhead City,24282,Male,people,high
B24012_012E,American Community Survey,Income,Community and social service occupations,,2018,AZ,40886,Male,people,high
B24012_012E,American Community Survey,Income,Community and social service occupations,,2018,US,42252,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2010,Bullhead City,-666666666,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2010,AZ,96765,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2010,US,102648,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2011,Bullhead City,-666666666,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2011,AZ,98279,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2011,US,104759,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2012,Bullhead City,-666666666,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2012,AZ,95351,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2012,US,105968,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2013,Bullhead City,121083,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2013,AZ,96859,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2013,US,106303,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2014,Bullhead City,121250,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2014,AZ,100566,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2014,US,107002,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2015,Bullhead City,120500,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2015,AZ,101760,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2015,US,105597,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2016,Bullhead City,123071,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2016,AZ,102595,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2016,US,106004,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2017,Bullhead City,125313,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2017,AZ,103756,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2017,US,107447,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2018,Bullhead City,93500,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2018,AZ,102854,Male,people,high
B24012_013E,American Community Survey,Income,Legal occupations,,2018,US,112214,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2010,Bullhead City,36838,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2010,AZ,40751,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2010,US,46599,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2011,Bullhead City,36681,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2011,AZ,41451,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2011,US,47780,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2012,Bullhead City,37244,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2012,AZ,41302,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2012,US,48483,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2013,Bullhead City,39094,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2013,AZ,41367,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2013,US,48559,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2014,Bullhead City,38235,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2014,AZ,40839,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2014,US,48656,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2015,Bullhead City,21250,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2015,AZ,40766,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2015,US,48002,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2016,Bullhead City,21250,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2016,AZ,40836,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2016,US,48212,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2017,Bullhead City,12163,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2017,AZ,41014,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2017,US,49280,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2018,Bullhead City,27500,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2018,AZ,41701,Male,people,high
B24012_014E,American Community Survey,Income,"Educational instruction, and library occupations",,2018,US,50497,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2010,Bullhead City,30926,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2010,AZ,38787,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2010,US,41324,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2011,Bullhead City,30966,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2011,AZ,39634,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2011,US,41744,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2012,Bullhead City,31090,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2012,AZ,40006,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2012,US,42274,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2013,Bullhead City,73214,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2013,AZ,37841,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2013,US,42044,Male,people,high
B24012_015E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2014,Bullhead City,76250,Male,people,high
