Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit,Desired Direction
B24041_011E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities!!Utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities!!Utilities.",2011,CA,77333,USD ($),high
B24041_004E,American Community Survey,Income,"Median Earnings in Industry: Agriculture, forestry, fishing and hunting, and mining!!Mining, quarrying, and oil and gas extraction","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Agriculture, forestry, fishing and hunting, and mining!!Mining, quarrying, and oil and gas extraction.",2016,CA-24,77279,USD ($),high
B24041_018E,American Community Survey,Income,"Median Earnings in Industry: Professional, scientific, and management, and administrative, and waste management services!!Management of companies and enterprises","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Management of companies and enterprises.",2013,CA-24,77184,USD ($),high
B22008_003E,American Community Survey,Income,Median Household Income: Household Did Not Receive SNAP/Food Stamps in Past 12 Months,"Median household income in the past 12 months, for households that did not receive SNAP (also called food stamps). For five-year periods, this value is inflation-adjusted to the last year of the range.",2017,CA,77167,USD ($),high
B24041_027E,American Community Survey,Income,Median Earnings in Industry: Public administration,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Public administration.,2010,CA-24,77147,USD ($),high
B19049_004E,American Community Survey,Income,Median Household Income: Householder 45 to 64 Years,"Median household income in the past 12 months, for householders between 45 and 64 years old. For five-year periods, this value is inflation-adjusted to the last year of the range.",2015,CA,77133,USD ($),high
B19049_003E,American Community Survey,Income,Median Household Income: Householder 25 to 44 Years,"Median household income in the past 12 months, for householders between 25 and 44 years old. For five-year periods, this value is inflation-adjusted to the last year of the range.",2017,CA-24,77116,USD ($),high
B19049_001E,American Community Survey,Income,Median Household Income,"Median household income in the past 12 months. For five-year periods, this value is inflation-adjusted to the last year of the range.",2009,CA-24,76992,USD ($),high
B19049_004E,American Community Survey,Income,Median Household Income: Householder 45 to 64 Years,"Median household income in the past 12 months, for householders between 45 and 64 years old. For five-year periods, this value is inflation-adjusted to the last year of the range.",2012,CA-24,76974,USD ($),high
B19049_003E,American Community Survey,Income,Median Household Income: Householder 25 to 44 Years,"Median household income in the past 12 months, for householders between 25 and 44 years old. For five-year periods, this value is inflation-adjusted to the last year of the range.",2010,CA-24,76574,USD ($),high
B22008_003E,American Community Survey,Income,Median Household Income: Household Did Not Receive SNAP/Food Stamps in Past 12 Months,"Median household income in the past 12 months, for households that did not receive SNAP (also called food stamps). For five-year periods, this value is inflation-adjusted to the last year of the range.",2010,CA-24,76455,USD ($),high
B24041_017E,American Community Survey,Income,"Median Earnings in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2012,CA,76444,USD ($),high
B19049_003E,American Community Survey,Income,Median Household Income: Householder 25 to 44 Years,"Median household income in the past 12 months, for householders between 25 and 44 years old. For five-year periods, this value is inflation-adjusted to the last year of the range.",2017,CA,76371,USD ($),high
